wkn,name,instrument_id
A1W9KC,X(IE)-MSCI USA CO.ST.1DDL,530353
A1W9KD,X(IE)-MSCI USA IN.TE.1DDL,530350
A1W9VB,X(IE)-MSCI NA.H.DI.YLD 1C,178338
A1XB5U,DBX MSCI WORLD (DR),47495
A1XB5V,X(IE) - MSCI USA 1C,82248
A1XBTG,L+G-L+G E FD MSCI CHINA A,1131876
A1XE2P,L+G-L+G US EN.INF.MLP,1131879
A1XEJS,X(IE)-MSCI USA ESG SC.1C,96816
A1XEJT,X(IE)-RUSSELL 2000 1CDL,91305
A1XEY2,dbx MSCI World Idx.,179502
A1XFN1,SPDR RUSS.2000US.S.CAP UE,46838
A1Y7Y3,WITR H.COM.SEC.Z12/UN.IDX,80661
A1ZBAD,WITR MU.AS.I.MIB ETP 2062,1372101
A1ZHVK,WITR MU.AS.I.PALL.ETP2062,1372119
A1ZHVL,WITR MU.AS.I.PALL.ETP2062,1372116
A2107P,21SHARES BITWISE 10ETP OE,982492
A2126N,21SHARES BTC CASH ETP OE,982489
A22FMC,21SHARES BC/ET BSK ETP OE,982495
A22GRU,21SHARES BINANCEBNB ETPOE,1437740
A22J1S,21SHARES AG ETP.Z O.E.,1437737
A270EB,21SHARES SYGNUM MOON ETP,1626051
A2781V,21SHARES SHORT BTC ETP OE,1046969
A279KU,HANETF ETC O.END ZT XAU,1390918
A27Z30,ETC ISSUANCE O.END ETN,1172565
A28DSR,WITR MU.AS.I. ETP 2062,1372215
A28M8D,VANECK BITCOIN ETN29,1289784
A28QBG,INVESC.PHYS.MKT.ETC00 XAU,1376274
A2ABHF,IMIII-I.EO S.H.DI.L.VO. A,317026
A2ABQ2,INVESCOMI US REAL ESTATE,882927
A2ACJ8,X(IE)-IB.EO C.B.Y.P. 1D,880960
A2ACQY,BNP EASY INFRASTRUCTURE,222322
A2ACQZ,BNPPE.-F.E./N.D.E.UEQDDIS,882939
A2ACRD,SPDR 3-10 US CORPORATE,316969
A2ACRK,SPDR 10+ EURO GOVERNMENT,316924
A2ACRL,SPDR 3-5 US TREASURY,316981
A2ACRN,SPDR 7-10 US TREASURY,316978
A2ACRP,SPDR BARC 10+Y USD TREAS ETF,270648
A2ADB1,BNPPE-MSCI N.AM.XCW UECEO,316873
A2ADB6,BNP JAPAN EX WEAPONS,316843
A2ADBW,BNPPE-MSCI PA.XJXCW.UECEO,775629
A2AE1N,WISDOMTREE ENH.COM.U.E.DL,1512783
A2AE1P,WISDOMTREE ENH.COM.U.E.DA,1211236
A2AE57,SPDR MSCI WORLD TECH.UETF,1662714
A2AE58,SPDR MSCI WORLD H.C.UETF,1662708
A2AE6P,BNP P.EASY-EN.+ME.E.R.CEO,233994
A2AEZ5,SI U-UC TH.REU.B.E.C.BD D,530395
A2AFC0,ISIV-MSCIUSASRI U.ETF DLA,316867
A2AFC1,ISHARES MSCI JP SRI EUR-HDG,270678
A2AFCX,ISHARES HIGH YIELD CORP,378503
A2AFCY,ISHSIV-MSCI INDIA UC.ETF,688546
A2AFCZ,ISHARES SUST MSCI EM SRI,317152
A2AG1E,WISDOMTR.GL.QUA.DV.GR.DLA,1211260
A2AG1G,WISDOMTR.EO.QUAL.DV.GR.EA,1211263
A2AGPV,WISDOMTR.US QU.DV.GR.DLAC,1211257
A2AGTT,SPDR MSCI WRLD MATER. UE,1662717
A2AGXP,SPDR S+P 500 U.ETF EOHA,767554
A2AGYT,ISHARES US MORTGAGE BACKED SECURITIES,378509
A2AGZ0,SPDR MSCI WRLD CON.STA.UE,1662699
A2AGZ1,SPDR MSCI WORLD ENERGY UE,1662702
A2AGZ2,SPDR MSCI WORLD FINANC.UE,1662705
A2AGZ3,SPDR MSCI WORLD INDUST.UE,1662711
A2AGZ4,SPDR MSCI WRLD COM.SER.UE,1662720
A2AGZ5,SPDR MSCI WRLD UTILIT.UE,1662723
A2AGZZ,SPDR MSCI WRLD CON.DIS.UE,1662696
A2AH1H,VANECK V.T.-MOR.WIDE MOAT,1662774
A2AH2A,VANECK PHARMAC. ETF,1662780
A2AH2C,VANECK BIOTECH ETF,1662783
A2AHFU,VANECK GOLD MINERS ETF,242271
A2AHH8,VANECK URAN.+NUCL.EN.ETF,884028
A2AHK3,VANECK GAMING ETF,1662789
A2AHKN,VANECK NAT.RES.ETF,1662786
A2AHLA,VANECK OIL REF.ETF,1662771
A2AHNG,VANECK PFD SECS EX F.ETF,1662768
A2AHNU,VANECK STEEL RTF IDX,1662765
A2AHNW,VANECK SEMIC. ETF,1662777
A2AHR4,UBS ETFS CMCI EX-AGRICULTURE SF UCITS ETF,470472
A2AHZU,IMIII-I.FTSE EM H.D.L.V.A,317149
A2AL1R,BNP EMERGING MARKETS EX WEAPONS,317155
A2AL1T,BNPPE-MSCI EU.SC.XCW UECE,317158
A2AL1V,BNP EUROPE EX CONTROVERSIAL WEA,317017
A2AL1W,BNP EMU EX CONTROVERSIAL WEAPON,317032
A2AL30,BNP EQUITY MOMENTUM EUROPE,317011
A2AL31,BNP EQUITY QUALITY EUROPE,317023
A2AL32,BNP EQUITY VALUE EUROPE,317029
A2AL3Y,BNP EQUITY LOW VOL EUROPE,317008
A2AL3Z,BNPPE.-E.L.V.US UECEO,316876
A2ALVG,X(IE)-MSCI USA MI.VO.1DDL,1372149
A2AMMJ,ETFM.-ETFMG PR.J.S.M.ETF,1662741
A2AMMR,ETFM-ETFMG P.M.P.ETF IDL,827577
A2AMMT,ETFM.-ETFMG PR.CY.SE.ETF,827574
A2AMYQ,UBS(IRL)ETF - S&P 500 U.ETF,465471
A2AN46,IM-I.MSCI EUROPE EX-UK A,889515
A2AN8T,POWERSHS US H.Y.FALL.ANG.U.ETF,465504
A2ANH0,ISHARES AUTOMATION & ROBOTICS,329641
A2ANH1,ISHARES AGEING POPULATION,329650
A2ANH2,ISHARES HEALTHCARE INNOVATION,329647
A2ANH3,ISHARES DIGITALISATION,329644
A2ANS1,AIS-A.I.BA.G.A.500M UEED,688573
A2ANVN,ICBCCS WISDOMTREE S&P CHINA500,465468
A2ANVR,OSS.GL.MULTI-ASS. RISK-CONTROL,465405
A2ANW2,ETFM.-ETFMG CLO.UPST.ETF,827586
A2ANZG,ETFM.-WED.ETFMG V.G.T.ETF,827583
A2AP33,ISHSIV-E.MSCI USA SIZE.F.,378470
A2AP34,ISHSIV-E.MSCI USA QUAL.F.,378461
A2AP35,ISHSIV-E.MSCI USA VAL.FA.,378452
A2AP36,ISHSIV-E.MSCI USA M.F.DLA,378440
A2AP5L,X(IE)-MSCI EMU ESG S.1DEO,465393
A2APA5,UBS-ETF BARC.C.TIPS 10+ UC.ETF,465501
A2AQ6D,UBS-ETF-BAR.MSCI EU.A.LCSU ETF,465465
A2AQ6E,UBSLFS-BBMSCIEALCSUS AAEO,1437542
A2AQST,X(IE)-ESG MSCI WORLD 1C,688543
A2ARPV,EXPAT BUL.SOFIX UCITS ETF,553824
A2ARXA,WISDOMTREE EUR.SC.DIV.EOA,1211191
A2ARXB,WISDOMTREE E.M.EQ.INC.DLA,1211188
A2ARXC,WISDOMTREE US EQ.INC.DLAC,1211182
A2AS6C,WISDOMTREE US EQ.INC.EOHA,1211185
A2AT6S,FTGF.-FT.FAC.FX UETF ADL,532069
A2AT6U,FTGF.-FT.FAC.FX UETF CEOH,873226
A2ATY3,AIS-A.IND.S+P500UETF D,694734
A2ATY6,AIS-A.I.E.A.C.SRI UETFD,1373052
A2ATYJ,AIS-A.I.MSCI EUR.UC.ETFDR,1373046
A2ATYP,AIS-AM.I.JPM G.GBI G.UEUC,688564
A2ATYS,AIS-A.I.MSCI N.AM.UCETFDR,1373049
A2ATYV,AIS-A.I.MSCI WRD UC.ETFDR,688567
A2ATYY,AIS-A.IN.MSCI E.M.UCETFDR,688570
A2ATZC,AIS-AM.I.FTSE E.N.G.UEUC,822138
A2ATZS,AIS-AM.MSCI UK IMI SRI C,688576
A2ATZT,AIS-AM.MSCI UK IMI SRI D,1373061
A2AUC2,ISHS T.-MSCI UTD K. ETF,1409063
A2AUDE,AIS-A.IN.JPM EMU G.IGUETF,1373055
A2AUE8,ISHARES EDGE S&P 500 MIN VOLEUR HED,380144
A2AUE9,ISHARES MSCI JAPAN,378443
A2AUT0,WITR FOR.EXC.Z15/UN.CURR,1372908
A2AUT1,WITR FOR.EXC.Z15/UN.CURR,1372890
A2AUT2,WITR FOR.EXC.Z15/UN.CURR,1372899
A2AUT8,WITR EQ.SEC.Z/UNDATED,207516
A2AUT9,WITR EQ.SEC.Z/UNDATED,207558
A2AUTX,WITR FOR.EXC.Z15/UN.CURR,1372905
A2AUTY,WITR FOR.EXC.Z15/UN.CURR,1372902
A2AUUA,WITR EQ.SEC.Z/UNDATED,207543
A2BAGD,WITR MU.AS.I. ETP 2062,1372368
A2BAGE,WITR MU.AS.I. ETP 2062,1372107
A2BAGF,WITR MU.AS.I. ETP 2062,1372128
A2BAGG,WITR MU.AS.I. ETP 2062,1372104
A2BAGH,WITR MU.AS.I. ETP 2062,1372110
A2BC41,WITR COM.SEC.Z08/UN.IDX,1372872
A2BC4J,WITR COM.SEC.Z08/UN.IDX,1372875
A2BC4R,WITR COM.SEC.Z12/UN.INDEX,1372884
A2BC82,WITR COM.SEC.Z08/UN.IDX,1372869
A2BC83,WITR COM.SEC.Z08/UN.IDX,1372878
A2BC84,WITR COM.SEC.Z08/UN.IDX,1372881
A2BCZZ,WITR MU.AS.I. ETP Z 2062,1372539
A2BDEA,WITR COM.SEC.DZ08/UN.IDX,249411
A2BDEB,WITR COM.SEC.DZ08/UN.IDX,249414
A2BDEC,WITR COM.SEC.DZ08/UN.IDX,249417
A2BDED,WITR COM.SEC.DZ08/UN.IDX,249420
A2BGRH,WITR MU.AS.I. ETP Z 2062,1372536
A2BGRJ,WISDOMTREE.HMS.Z12/UN.XAU,1372863
A2BJ9Q,WITR MU.AS.I.FTSE ETP2062,1372113
A2BJ9R,WITR MU.AS.I. ETP 2062,1372353
A2CBL5,XBT PROVIDER AB O.E.,880441
A2D1VD,WITR MU.AS.I. ETP 2062,1372524
A2DG25,AIS-A.I.B.UCBBB1-5UCETFDR,1373076
A2DG3S,AIS-A.I.B.U.G.I-L UCETFDR,1373079
A2DGUJ,ETFMG ALTERN.HARVEST ETF,827580
A2DGY5,FIRST T.GL.FDS-G.E.IN.BDL,532060
A2DH5P,BNPPE-BB.EO AGG.TR.UETFCE,797667
A2DHH6,ISHSVII-CORE S+P500 LSHDI,1372137
A2DHWB,BNPPE.-E.L.V.E.UEDEO,797652
A2DHWC,BNPPE.-E.L.V.US UEDEO,797655
A2DHWF,BNPPE.-E.MO.EU.UEDEO,797658
A2DHWG,BNPPE.-E.VA.EU.UEDEO,797664
A2DHWH,BNPPE.-E.QA.EU.UEDEO,797661
A2DHWJ,IM-I.KBW NASDAQ FINTECH A,1045661
A2DJET,AIS-A.I.B.ECBBB1-5UCETFDR,1373073
A2DJG1,BNPPE-MSCI JA.X CW UEEOHC,797670
A2DK6R,ISHS VI-DIV.COM.S.U.ETF,688468
A2DKPP,ISHARES $ INTERMEDIATE,454836
A2DKPQ,ISHARES $ TIPS 0-5,454839
A2DL7C,FIDELITY US Q.INC.ETF INC,1045682
A2DL7D,FIDELITY US Q.INC.ETF ACC,1045685
A2DL7E,FIDELITY GL.QUAL.INC. INC,1045688
A2DLP1,PFISE.-E ST HY CB ISU.EOA,530440
A2DLP2,PFISE.-E ST HY CB ISU.EOI,530401
A2DLPK,FTGF-FT NASD.C.E.G.E.U.E.,1406321
A2DMBV,POWERSHS S&P 500 QVM UCITS ETF,465474
A2DN3T,AIS-A.MSCI USA M.V.F.UEDL,694737
A2DN3V,AIS-A.GLO.INFRASTRUC.UEEO,688585
A2DN90,ISHARES MSCI WORLD MINVOL,454842
A2DN91,ISHARES MSCI WORLD MULTI,454845
A2DN92,ISH.7-C.MSCI E.U.E EOD,1372569
A2DN9T,ISHSIV-US MO.B.SE.ETF DLA,1372563
A2DN9U,ISHSII-JPM DL EM BD DLA,1372554
A2DN9V,ISHSIV-DL SD C.BD ETF DLA,1372566
A2DN9W,ISHSII-US AGGREG.BD DLA,1372560
A2DN9X,ISHS DL COR.BD UC.ETF DLA,1372551
A2DN9Y,ISHSII-DL HY COR.BD USD A,1372557
A2DN9Z,IS DL T.BD1-3YR U.ETF DLA,1372545
A2DPAK,IM-I.BLOOMB.COMM.X-AGRI.,889518
A2DPX9,BNPPE.-L.C.100.EU.UECEO,673886
A2DQ70,UBS ETFS-BLOOMB.C.CM.EOHA,553407
A2DQ7M,L+G-L+G ALL COMMODITIES,1453917
A2DQDG,UBS-ETF-MSCI EUROPE AAHEO,530455
A2DQKN,VANECK J.P. EM BO UC.ETF,465390
A2DR4H,AIS-A.I.EQ.GL.L.CAR.UEDIE,573588
A2DR4J,AIS-AM.MSCI WD.CL.TR.UED,688588
A2DR4K,A.-A.I.E.G.M.S.A.S.B.UEDI,573093
A2DR4L,A.-A.I.E.G.M.S.A.S.B.UEDI,688594
A2DR4M,AM.I.MSCI P.EXJ.SRI UEDIE,573594
A2DR4N,AM.I.MSCI P.EXJ.SRI UEDID,688591
A2DR4P,AIS-A.I.MSCI JAP.UETFDREO,573591
A2DR4Q,AIS-A.I.MSCI JAP.UETFDRYN,1373094
A2DR4R,AM.MSCI EMU ESG L.UETFDRE,573585
A2DRG1,ISHS VI-MSCI EURO.MID CAP,1372548
A2DRG3,ISHS VI-MSCI E.MD CAP ACC,1372194
A2DRG4,ISHSII-MSCI EU.QUA.DV.EOD,530446
A2DRG5,ISHSII-MSCI WL.QUA.DV.DLD,530368
A2DRG6,ISHSIII-CORE MSCI WLD LHD,1339863
A2DS7W,ISHSVII-FT.IT.MS ETF EOUA,1372224
A2DS7X,ISHSII-DL FR BD ETF DLUD,530428
A2DS7Y,ISHSII-DCB 0-3ESG ETF DLD,827571
A2DT9V,INVESCOM3 NA 100 EURH A,530347
A2DT9W,IMIII-I.US H.Y.F.A. AEOH,530413
A2DTF0,FRAN.LIB.Q GL.DIV.UC.DLD,530365
A2DTF1,FRKLQ EMERGING MARKETS ETF,530437
A2DTF2,FRAN.LIB.Q EU DIV.UC. EOD,530449
A2DTF3,FRAN.LIB.Q GL.EQ.SRI DLA,530362
A2DTFZ,FRAN.LIB.Q US EQ.UC. DLA,530341
A2DTQB,HORIZONS MAR.LIEFE SCI.A,553827
A2DU5H,BNPPE.-E.DIV.EU.UCITSETFC,797685
A2DU5K,BNP P.EASY-E.M.E.R.UERHEO,797679
A2DU7K,UBS E.(CH)-M.S.IMI SRADSF,1452816
A2DUC0,IS EO H.Y.CO.BD U.ETF DHA,1372206
A2DUC1,ISHSIV-FALL.A.H.Y.C.BDEHD,630890
A2DUC2,IS GBL CORP BD U.ETF DLHA,1372200
A2DUC3,ISHSIII-C.EO CORP.B.EOACC,1372191
A2DUC4,ISHSII-DL FR BD ETF EOHDD,530419
A2DUCX,ISHSII-DLHY CORP BD EOHDD,625169
A2DUCY,ISHS DL COR.BD UC.ETF EHD,1339869
A2DUCZ,IS EO H.Y.CO.BD U.ETF EOA,1372203
A2DUGB,UBS ETF EURO INFL LINK 1-10,530410
A2DUGP,UBS ETF EURO INFL LINK 10+,530407
A2DUHR,UBS ETF JPM USD EM DIV 1-5,530416
A2DUHW,UBS-JPM US EM D.B1-5ADHEO,1045694
A2DUHX,UBS-JPM US EM D.B1-5AAHEO,688597
A2DUT1,AMP.ETF TR-AM.ONL.RET.ETF,1373409
A2DVB9,ISHSIV-MSCI WLD.SRI U.EOA,793928
A2DVDV,ISHSII-DL FR BD ETF LSHD,1339875
A2DVEZ,BNPPE-MSCI WRLD XCW UECEO,797691
A2DVK8,ISHSVI-INC.A.DIV.U.E.DLA,767476
A2DVWJ,INVESCOM2 PREF SHARES A,1662648
A2DWAW,ISIV-NASDAQ US BIOTE. DLA,688537
A2DWBL,ISHSIII-CORE GL.A.BD DLAH,1372575
A2DWBY,ISHSIII-M.W.S.C.U.ETF DLA,688492
A2DWM4,JPM I-EU RES.ENH.I.EQ.EOA,797640
A2DWM5,JPM I-GL.EM RES.E.I.E.DLA,806373
A2DWM6,JPM I-GL.RES.ENH.I.E. DLA,797637
A2DWM7,JPM I-US RES.ENH.I.E. DLA,806376
A2DWQ0,FIDELITY US Q.IN.ETF AEOH,1045676
A2DWQ2,FIDELITY GL.QUAL.IN.EOHI,1045679
A2DWQW,FIDELITY E.M.QUAL.INC. A,1045673
A2DWQY,FIDEL.EU QU.IN.U.ETF A,1045667
A2DX7X,ISHSIV-MSCI WLD.SRI U.DLD,849505
A2DX8R,IMII-I.USD CORPORATE BD A,1045559
A2DX8S,INVESCOM2 EURO CORP B A,530425
A2DXN7,ISHSIII-G.I.L.GOV.B.EODHD,1339866
A2DXN8,ISHSIV-DL T.BD20+YR EOHD,1372140
A2DXN9,ISHSIV-DL T.BD20+YR SFHD,1372143
A2DXQ6,X(IE)-USD HIGH YLD C.B.1D,688474
A2F4WK,WITR MU.AS.I. ETP 2062,1372209
A2H561,AIS-AM.FTSE MIB EOC,688612
A2H562,Amun. S+P 500 Buyback,564446
A2H563,AIS-AM.S+P500 BB DLC,688690
A2H564,AIS-AM.S+P G.L.EOC,564434
A2H565,AIS-AM.S+P G.L.DLC,688693
A2H566,AIS-AM.E.L.S.F.EOC,688639
A2H567,AIS-AM.MSCI EUROPE A,591575
A2H569,AIS-AM.MSCI NORDIC EOC,591587
A2H56U,AIS-AM.JPM.GBI GL.G.UEDEH,1373178
A2H56V,AIS-A.I.BA.G.A.500M UEDEH,1373181
A2H570,AIS-AM.MSCI WLD FIN.EOC,564428
A2H571,AIS-AM.MSCI WLD FIN.DLC,1373163
A2H572,AIS-A.I.MSCI E.E.S. EOC,688672
A2H573,AIS-A.IND.S+P500UETF EOC,591542
A2H575,AIS-A.IND.S+P500UETF DLC,688699
A2H576,AIS-A.I.S+P500UETF EOCDH,591539
A2H577,AIS-AM.MSCI NDQ100 EOC,606734
A2H578,AIS-AM.MSCI NDQ100 DLC,688621
A2H579,AIS-AM.MSCI NDQ100 EOCDH,606731
A2H57A,AIS-AM.MSCI SWITZ. EOC,591584
A2H57B,AIS-AM.MSCI SWITZ. SFC,1373157
A2H57D,AIS-AM.MSCI USA EOC,606737
A2H57E,AIS-AM.MSCI USA DLC,688654
A2H57F,AIS-AM.MSCI E.M.V.F. EOC,606749
A2H57G,AIS-AM.MSCI IND.EOC,606740
A2H57H,AIS-AM.MSCI IND.DLC,688657
A2H57J,AIS-AM.MSCI CH. EOC,606743
A2H57K,AIS-AM.MSCI CH. DLC,688669
A2H57L,AIS-MSCI EA.EU.EX.RUS.EOC,606800
A2H57M,AIS-MSCI EA.EU.EX.RUS.DLC,688666
A2H57N,AMUNDI ETF MSCI EUROPE HIGH DIVIDEND,564449
A2H57Q,AIS-A.I.MSCI E.G. EOC,688645
A2H57R,AIS-AM.E.V.F.EOC,688648
A2H57S,AIS-AM.MSCI WLD E.E.EOC,606758
A2H57T,AIS-AM.MSCI WLD E.E.DLC,1373160
A2H57U,AIS-AM.G.B.EU.B.I.G. EOC,598654
A2H57V,AIS-AM.EO COR. EOC,606806
A2H57X,AIS-AM.STX EUR.600 EOC,606797
A2H57Y,AIS-AM.MSCI WLD E.EOC,564452
A2H57Z,AIS-AM.MSCI WLD E.DLC,1373166
A2H580,AIS-AM.EO HYL EOC,598660
A2H582,AIS-AM.RUS.2000 EOC,591590
A2H583,AIS-AM.RUS.2000 DLC,1373142
A2H584,AIS-G.B.L.R.E.I.G.1-3EOC,598663
A2H585,AIS-AM.FL.RA.EO.C.1-3 AEO,598657
A2H586,AIS-AM.JPXNIK400 EOC,592532
A2H587,AIS-AM.JPXNIK400 YNC,1373145
A2H588,AIS-AM.JPXNIK400 EOCDH,591536
A2H589,AIS-AM.JPXNIK400 DLCDH,688624
A2H58A,AIS-AM.FTSE EPRAEORE EOC,564440
A2H58B,AIS-AM.US T.1-3DLC,688633
A2H58C,AIS-AM.US T.3-7DLC,688630
A2H58D,AIS-AM.US T.7-10DLC,688627
A2H58E,AIS-A.G.L.E.I.UETF 1-3EOC,607316
A2H58F,AIS-A.G.L.E.I.UETF EOD,1373169
A2H58G,AIS-AM.G.H.E.B.I.G. EOC,578400
A2H58H,AIS-AM.GL.EM B.M.I.DLC,1373151
A2H58J,AIS-AM.ID.MSCI EM.MA.EOC,606803
A2H58K,AIS-AM.MSCI EM DLC,688678
A2H58L,AIS-A.MSCI EUR.XUK DR EOC,688660
A2H58M,AIS-A.EUR.CORP.FIN.IB.EOC,578394
A2H58P,AIS-AM.MSCI EM L.A.EOC,591530
A2H58Q,AIS-AM.MSCI EM L.A. A,688675
A2H58R,AIS-AM.MSCI EM A. EOC,591533
A2H58S,AIS-AM.MSCI EM A. DLC,1373154
A2H58U,AIS-AM.JAP.T.EOC,688615
A2H58W,AIS-AM.JAP.T.EOCDHC,606746
A2H58X,AIS-AM.JAP.T.DLCDH,688618
A2H58Y,AIS-AM.JAP.T.LSCDH,1373136
A2H58Z,AIS-AM.JAP.T.SFCDH,1373139
A2H59A,AIS-AM.JPXNIK400 LSCDH,1373148
A2H59B,AIS-AM.JPXNIK400 SFCDH,1374267
A2H59C,AIS-AM.FL.RA.DL.CO. DLC,598738
A2H59D,AIS-AM.FL.RA.DL COR. EOCH,598741
A2H59E,AIS-AM.BBB E.C.IG EOC,578397
A2H59F,AIS-AM.EO.EQ.MSASB EOC,591578
A2H59G,AIS-AM.MSCI EU.Q.F. EOC,591572
A2H59H,AIS-AM.MSCI EU.MO.F.EOC,591581
A2H59J,AIS-AM.CAC 40 EOC,573096
A2H59K,AIS-AM.CAC 40 EOD,688684
A2H59L,AIS-AM.EUR.STX50 EOC,577551
A2H59M,AIS-AM.EUR.STX50 EOD,576357
A2H59N,AIS-AM.EUR.STX50 DLC,688687
A2H59Q,AIS-AM.MSCI WLD EOC,606761
A2H59R,AIS-AM.MSCI WORLD DLC,688663
A2H5CB,UBS(IRL)ETF-MS.AC.S.EOAAH,688471
A2H5E5,BNPPE-M.USA SRISS5C.UEEOD,673880
A2H5E6,BNPPE.-MSCI E.M.SRI UEEOD,674465
A2H5ES,ISHS IV-AUTO.+ROBO.ET.DLD,672469
A2H5ET,IS CO.FTSE 100 U.ETF DLHA,1372572
A2H5EU,IS GL.HI.YI.C.B.U.ETF DLA,1372542
A2H5EV,ISHSIII-GL.GOV.BD DL ACC.,1339884
A2H5F5,X(IE)-IB.DL C.B.Y.P. 1D,688504
A2H5GK,L+G-L+G BATT.VALUE-CHAIN,1131855
A2H5GL,L+G-L+G ECOMM.LOGISTICS,1131858
A2H5GM,ETFS MOBILE PAYMENTS GO,1449297
A2H5JL,UBS(I.)ETF-GL.GEN.E.AAEOH,1045550
A2H6MP,AMUNDI ETF IST. EUR.M.-F.,578274
A2H6ZS,ISHSIII-CORE GL.A.BD LSDH,1339872
A2H6ZT,ISHARES GLOBAL AGGREGATE,553959
A2H8NQ,SPDR BL.BA.GL.AG.BD EOHUE,688480
A2H9Q0,AIS-A.IN.MSCI E.M.UCETFDD,573837
A2H9Q1,AIS-AM.I.FTSE E.N.G.UEUD,573840
A2H9Q2,AIS-A.I.MSCI N.AM.UCETFDD,573831
A2H9Q3,AIS-AM.I.JPM G.GBI G.UEUD,573846
A2H9Q4,AIS-A.IN.JPM EMU G.IGUEDD,573852
A2H9Q5,AIS-A.I.E.A.C.SRI UETFDD,573834
A2H9Q6,AIS-A.I.BA.G.A.500M UEDED,573849
A2H9QY,AIS-A.I.MSCI WRD UC.ETFDD,573843
A2H9QZ,AIS-A.I.MSCI EUR.UC.ETFDD,678923
A2H9US,JPM ICAV-BETAB.E.GB.1-3EA,688534
A2H9XR,L+G-L+G PHARMA BREAKTHR.,1131852
A2HD38,XBT PROVIDER AB O.E.,879907
A2HDZ2,XBT PROVIDER AB O.E.,879856
A2HH1S,WITR MU.AS.I. ETP 2062,1372218
A2HH1T,WITR MU.AS.I. ETP 2062,1372221
A2JAE2,ISHSIV-E.M.US.QFU ETF DLD,1372197
A2JAE3,ISHSIV-E.M.US.VFU ETF DLD,1372227
A2JAE4,ISHSIV-E.M.USA MFU ETF DD,1372230
A2JAG6,EXPAT CZECH PX UCITS ETF,589004
A2JAG9,EXPAT GREECE ASE UC.ETF,589001
A2JAHA,EXPAT POLAND WIG20 U.ETF,588998
A2JAHB,EXPAT ROMANIA BET-BK U.E.,589007
A2JAHJ,VANECK VE.MO.DE.MA.DI.LE.,806442
A2JB5E,AMP.ETF TR-AM.TR.DA.S.ETF,576033
A2JB7B,EXPAT HUNG. BUX UCITS ETF,604772
A2JB7C,EXPAT CROAT.CROBEX UCITS,604769
A2JB7D,EXPAT SERB.BELEX15 UCITS,604781
A2JB7E,EXPAT MAC.MBI10 UCITS ETF,604766
A2JB7F,EXPAT SLOV.SBI TOP UCITS,604775
A2JB7H,EXPAT SLOVAK.SAX UCITS,604778
A2JBL6,JPM I-DL ULTRA-SH.INC.DLD,688465
A2JBL7,JPM I-DL EM.MK.SOV.BD.DLD,688462
A2JBMD,ISHSII-DL FR BD ETF EOD,688501
A2JBPA,UBS-JPM EMFELCB ETF ADDL,767557
A2JCAG,X(IE)-S+P E.EX UK1DEO,806397
A2JCCL,VANG.USD CORP.1-3 YR BDD,632354
A2JCKR,ARK ETF TR.-ISR.INN TECH.,1355795
A2JDDB,ISHSIV-E.MSCI EU.QU.F.EOD,1372263
A2JDDC,ISHSIV-E.MSCI EUR.V.F.EOD,1372266
A2JDDD,ISHSIV-E.MSCI EO M.F.EO D,1372269
A2JDDE,ISHSVI-E.MSCI EO MIN.VEOD,974805
A2JDDF,ISIV-E.MSCI E.M.U.ETF EOD,1372272
A2JDDG,ISHSIV-E.MSCI USA MUL.DLD,1372275
A2JDDH,ISHSVI-E.S+P500MIN.V.DL D,1372146
A2JDDJ,ISHSIV-E.MSCI W.VAL.F.DLD,1372257
A2JDEJ,VANECK VECT.GLOB.MINING A,688459
A2JDYF,ISHS-CORE MSCI EM IMI DLD,621035
A2JDYG,ISHSII-DL TIPS LS-H. DIS.,1372176
A2JDYH,ISHSII-DL TIPS EO-H. ACC.,622274
A2JDYJ,ISHSII-DL TIPS 0-5 LS-H.D,1372179
A2JDYK,ISHSII-DEV.MKT.PR.Y.LSHDI,1372182
A2JDYL,ISHSII-DEV.MKT.PR.Y.EOHAC,1372185
A2JDYM,ISIV-NASDAQ US BIOTE. EOD,1372188
A2JDYP,X(IE)-USD H.Y.C.BD 2CEOHD,1654955
A2JDYU,X(IE) - MSCI USA 3CSFHD,1374255
A2JDYV,X(IE) - MSCI USA 2CEOHD,616861
A2JE30,ISHSII-DLHY CORP BD LSHDD,1372161
A2JE31,ISHSII-JPM DL EM BD LSHD,1372155
A2JE32,ISHSII-US AGGREG.BD EOAH,1372164
A2JE33,ISHSII-US AGGREG.BD LSHD,1372158
A2JE34,ISHSIII-C.EO CORP.B.LSHD,1372167
A2JE35,ISHSIII-GL.GOV.BD LSHDIS.,626855
A2JE36,ISHSIV-FALL.A.H.Y.C.BDDLA,626879
A2JE37,ISHSIV-FALL.A.H.Y.C.BDLHD,1372170
A2JE38,ISHS DL COR.BD UC.ETF LHD,626846
A2JE39,IS DL T.BD1-3YR U.ETF EHA,626870
A2JE3J,SSGA S.E.E.II-S.T.G.C.EOH,688477
A2JE3Z,ISHSII-DL FR BD ETF DLACC,1372152
A2JE4A,IS DL T.BD1-3YR U.ETF LDH,626873
A2JE4B,IS GBL CORP BD U.ETF LSHD,626849
A2JEE2,IMII-I.PREFERRED SHS,767500
A2JEMG,VE VEC.GB.FAL.ANG.H.Y.B.A,688495
A2JEMH,VANECK EM HY BOND UC.ETF,688498
A2JEN0,AIS-AIDXBGA5 DLA,688711
