wkn,name,instrument_id
A2GSCX,DAIGR 2 1/8 07/03/37,470511
A2GSCY,DAIGR 0 07/03/24,470520
A2GSDH,LEG IMMOB.WLD.17/25,1584252
A2GSE1,ALSTRIA OFFICE,554466
A2GSF1,VOLKSWAGEN LEASING 21/26,1660593
A2GSFN,VW 1 3/8 01/20/25,470508
A2GSG2,IKB NRA 2018/2028,1251348
A2GSGH,BASF SE,554460
A2GSGJ,BASF SE,554562
A2GSLH,DT.PFBR.BANK MTN18/UNBEF.,1251411
A2GSRL,SAFARI HLD VER REGS 17/22,1341162
A2GSSP,EYEMAXX R.EST.AG 18/23,1573746
A2GSWY,TERRAGON ANL 19/24,860547
A2LQ0B,OTTO GCKG NTS.18/UNBEFR.,685845
A2LQ6R,VOLKSW.FIN.SERV.MTN.21/27,1546260
A2LQJ7,DEUT.BOERSE ANL 18/28,685788
A2NB9P,DEUT.LICHTM. EE-ANL.18/23,1621563
A2NBE6,FRESE.MED.CARE MTN 18/25,1271087
A2NBGF,O2 TELE.DTLD ANL.18/25,685842
A2NBY2,DIOK REALEST.ANL 18/23,1172052
A2NBZG,DIC ASSET AG IHS 18/23,743665
A2R0AE,RUMAENIEN 19/49 MTN REGS,1259217
A2R0AY,BCA POP.SOND 19/24,1614687
A2R0DR,MEXICO 19/26 MTN,1259220
A2R0KJ,INTESA SANP.19/24 MTN,1614690
A2R0MH,LOXAM 19/27 REGS,1396829
A2R0MT,AEGYPTEN 19/31 MTN REGS,1271096
A2R0WN,ORANO 19/26 MTN,1484589
A2R1SR,VST BUILDING TECH. 19/24,884922
A2R2A0,ADECCO INTL FINL S. 19/29,1368309
A2R2UJ,VODAFONE GRP 19/39 MTN,1368312
A2R302,RENAULT 19/25 MTN,1259175
A2R30F,BANCO BPM 19/24 MTN,1614696
A2R32W,UNICREDIT 19/25 FLR MTN,1614699
A2R378,PIRAEUS BANK 19/29 FLRMTN,1303954
A2R37Q,HEIDFINLLUX 19/27 MTN,1660560
A2R3DV,EASYJET PLC 19/25 MTN,1584303
A2R3E0,BMW FIN. 19/26 MTN,1368315
A2R3QP,FORD MOTO.CR 19/26 MTN,1396832
A2R3SN,SPANIEN 19/29,1259163
A2R3UP,LITAUEN 19/49 MTN,1341180
A2R3YC,UKRAINE 19/26 REGS,1614693
A2R430,OTP BNK 19/29,1396835
A2R43B,RENEWI 19/24,1256886
A2R47E,AROUNDTOWN 19/UND FLR,1614708
A2R4BJ,GROUPE VYV UMG 19/29,1368249
A2R4F8,CHILE 19/31,1453146
A2R4FM,MEDTR.GLB HD 19/49,1546224
A2R4L9,ENGIE 19/UND. FLR,1531687
A2R4LY,INTECONSAIRL 19/23,1508078
A2R4MP,INTESA SAN. 19/24 MTN,1614705
A2R4MQ,INTESA SAN. 19/29 MTN,1614702
A2R54X,PHIL.MO.INT. 19/39,1614711
A2R5EN,KONDOR FINAN 19/24,1434757
A2R5N7,LOXAM 19/26 REGS,1660563
A2R5PE,LOXAM 19/27 REGS,1546227
A2R5T2,AIR BALTIC C 19/24 REGS,1396811
A2R5XP,VIVION INV. 19/24,1508081
A2R68L,SIEMENS FIN 19/29 MTN,1483629
A2R68M,SIEMENS FIN 19/34 MTN,1660566
A2R6ZE,JML FIN. LUX 19/24 MTN,1483626
A2R73K,S IMMO AG 19/29 MTN 2,961435
A2R75A,WIN.DEA FIN. 19/23,1256889
A2R76M,ABERTIS INF. 19/28 MTN,1614714
A2R7HB,DH EUR.F.II. 19/28,1531741
A2R7HE,DH EUR.F.II. 19/49,1531744
A2R7XA,ORANGE 19/UND. FLR MTN,1508033
A2R80L,BCA PASCH.SI 19/26 MTN,1614618
A2R824,UNICREDIT 19/25 MTN,1614717
A2R88N,LAGARDERE 19/26,1546176
A2R8AK,EIB 19/34 MTN,1434760
A2R8AX,ACHMEA 19/UND. FLR,1303957
A2R8JC,ELIS 19/28 MTN,1368252
A2R8N1,CREDITO REAL 19/27 REGS,1368321
A2R8NK,KASACHSTAN 19/26 MTN REGS,1453158
A2R8SE,MONTENEGRO 19/29 REGS,1341183
A2R8SN,MON.HOLDCO 3 19/25 REGS,1546230
A2R8SR,RENAULT SA 19/27 MTN,1259178
A2R8UA,MON.HOLDCO 3 19/25 FLR,1483632
A2R98B,GRENKE FIN. 19/25 MTN,1232205
A2R9CX,UBM DEVELOP. 19/25,977830
A2R9D1,COTE IVOIRE 19/31 REGS,1434763
A2R9D3,COTE IVOIRE 19/40 REGS,1271105
A2R9EN,ZF EUROPE FI 19/27,972027
A2R9EP,ZF EUROPE FI 19/29,972024
A2R9EW,MOTION BOND. 19/27 REGS,1508084
A2R9L6,BANCO BPM 19/25 MTN,1614723
A2R9LH,LA MONDIALE 19/UND. FLR,1483578
A2R9S9,INDONESIA 19/31,1341186
A2R9SP,CROWN EURAN 19/23 REGS,1614720
A2R9UW,VIVION INV. 19/25,1484643
A2RR4X,ZYPERN 18/28 MTN,743680
A2RR60,JTIFS 18/25 MTN,743677
A2RR64,PHOENIX GRP H.PLC18/29MTN,1396820
A2RRK1,MAXIMA GRUPE 18/23 MTN,1660542
A2RRR9,CA IMMO 18-26,743659
A2RRTC,CAIXABANK S.A. 18/UND.FLR,1546215
A2RRUQ,JAGUAR LAND R.A.18/26REGS,743674
A2RS14,UBM DEVELOPMENT 18-23,758436
A2RS2Q,IRLAND 2031,1660521
A2RS8Q,ROSSINI 18/25 REGS,1660545
A2RSCL,BRIT. TELECOM. 18/28 MTN,743683
A2RSLP,JAMES HAR.INTL F. 18/26,1531729
A2RSLY,AVIS BUDGET FIN.18/26REGS,1531732
A2RSR2,ALBANIEN 18/25 REGS,743671
A2RT0W,GRENKE FIN. 18/23 MTN,1232199
A2RT70,TELE2 AB 18/24 MTN,1546218
A2RT78,KASACHSTAN 18/23 MTN REGS,1614684
A2RT8A,KASACHSTAN 18/28 MTN REGS,1341174
A2RT9N,TURKEY 18/26 INTL,758448
A2RTQH,MRG FINANCE 18/23 MTN,815820
A2RTRA,BQE C.TUNISIE 18/23 REGS,1368303
A2RU7H,LDN STOCK EXCH.GRP 18/27,1424985
A2RUF0,GAZ CAPITAL 18/24 MTN,1425669
A2RUS7,BOREALIS 18/25,771365
A2RUZT,OMV AG 18/28 MTN,771380
A2RW7L,TUERKEI 19/25,1271084
A2RWFR,ISRAEL 19/29 MTN,1531735
A2RWHM,ARCELORMITT. 19/24 MTN,1271090
A2RX15,ALTRIA GRP 19/31,1424982
A2RX4H,CBOM FIN. 19/24 REGS,1425672
A2RX6C,BBVA 19/29 FLR MTN,1396823
A2RY5P,ANG. AM.CAP. 19/26 MTN,1271093
A2RYDH,GRENKE FIN. 19/24 MTN,1232202
A2RYDQ,SIEMENS FIN 19/39 MTN,1546221
A2RYE5,ZYPERN 19/34 MTN,811226
A2RYQB,KBC GROEP 19/UND. FLR,1584225
A2RYWS,PLAYTECH 19/26,1508072
A2RZGQ,SAPPI PAPIER 19/26 REGS,1396826
A2RZTA,"BENIN, REP. 19/26 REGS",1660548
A2RZTP,BAWAG GROUP 19/29 FLR MTN,1678389
A2SA44,JAGUAR L.RO. 19/26 REGS,1435726
A2SA4V,CEZ AS 19/26 MTN,1531750
A2SA55,ELECT.FRANCE 19/UND. FLR,1614594
A2SA6U,INTESA SANP. 19/24 MTN,1614732
A2SAJJ,HARLEY DAV.F 19/24,1396847
A2SATF,STANDARD IN. 19/26 REGS,1558821
A2SAVZ,CITYCON OYJ 19/UND,1614726
A2SBB9,AGEAS 19/UND. FLR,1368222
A2SBC3,ELECT.FRANCE 19/49 MTN,1531690
A2SBDE,JAB HOLDINGS 19/27,1368231
A2SBDJ,KAPLA HLDG. 19/26 REGS,1453155
A2SBGY,AZIMUT HOLDG 19/24,1614729
A2TEDB,THYSSENKRUPP MTN 19/24,809542
A2TR7M,SGL CARBON ANL.19/24,1424988
A2TR80,OTTO GCKG MTN 19/26,843399
A2TR8S,ADLER REAL ESTATE 19/22,1558812
A2TSB1,FCR IMMOBILIEN ANL 19/24,844629
A2TSCH,HOERMANN IND ANL.19/24,873229
A2TSCP,DEUT.LICHTM. EE-ANL.19/25,1621566
A2TSCS,AROUNDTOWN 19/26,1660539
A2TSDE,DT.TELEKOM MTN 19/31,1452822
A2TSDK,NORDWEST IND IHS 19/25,843390
A2TSS7,MUENCH.RUECK 18/49,1453149
A2TST9,KATJES INT. IHS 19/24,843996
A2YB69,SCHAEFFLER MTN 19/22,830166
A2YB7A,SCHAEFFLER MTN 19/24,830169
A2YB7B,SCHAEFFLER MTN 19/27,830172
A2YN0A,VOLKSWAGEN LEASING 21/29,1396868
A2YN0D,VOLKSWAGEN LEASING 21/29,1453206
A2YN1H,INFINEON TECH.19/UNBEFR.,1531747
A2YN1J,INFINEON TECH.19/UNBEFR.,1396844
A2YN1R,DT.TELEKOM MTN 19/49,1434766
A2YN2H,AVES SCHIENE IHS 19/24,991173
A2YN2V,HOCHTIEF AG MTN 19/31,1584258
A2YN6V,THYSSENKRUPP MTN 19/23,941155
A2YN7A,SAXONY MINER IHS 19/25,967805
A2YNP1,IHO VERW.GMBH 19/25 REG.S,1303951
A2YNP3,IHO VERW.GMBH 19/27 REG.S,1271102
A2YNQW,BILFINGER SE ANL 19/24,1584261
A2YNR0,EKOSEM-AGRAR AG 19/25,902034
A2YNRD,M OBJEKT RE ANL 19/24,977833
A2YNSJ,DT.TELEKOM MTN 19/27,1531738
A2YNSK,DT.TELEKOM MTN 19/34,1396838
A2YNV6,LUFTHANSA AG MTN 19/24,1178979
A2YNZX,DAIMLER AG.MTN 19/30,1424373
A2YPAJ,SEMPER IDEM ANL 19/25,981199
A2YPEZ,EYEMAXX R.EST.AG 19/24,1573749
A3E443,FRAPORT AG 20/24,1303975
A3E444,FRAPORT AG 20/27,1435729
A3E45C,VERTICAL HOL REGS 20/28,1259238
A3E45P,REBECCA BIDCO REGS 20/25,1368348
A3E46B,FORESTFINANC ANL 20/30,1368234
A3E5F0,FRAPORT AG IS 21/28,1425042
A3E5KG,TUI AG WDL.21/28,1434277
A3E5KP,ZF FINANCE GMBH MTN 21/27,1434838
A3E5L9,EWE MTN 21/28,1508018
A3E5LU,KRED.F.WIED.21/28 MTN,1546173
A3E5MK,VONOVIA SE MTN 21/41,1484580
A3E5P1,MAHLE MTN 21/28,1453185
A3E5P2,TUI CRUISES REGS 21/26,1453188
A3E5QA,GRUENENTHAL REGS 21/28,1434829
A3E5QC,GRUENENTHAL REGS 21/26,1434817
A3E5QW,GEWOBAG MTN 21/27,1484583
A3E5RP,APCOA PARK REGS 21/27,1508117
A3E5RQ,APCOA PARK REGS 21/27VAR,1531774
A3E5S0,HOCHTIEF AG MTN 21/29,1434280
A3E5S2,NIIIO FIN.GR WA 21/26,1565556
A3E5TR,ALLIANZ SE SUB.21/UNBEFR.,1558707
A3E5VK,LEG IMMOBILIEN MTN 21/31,1483566
A3E5VS,WUESTENROT+WUERTT 21/41,1584321
A3E5VX,AMPRION GMBH MTN 21/33,1558710
A3E5W2,LANXESS AG 21/27 MTN,1558860
A3E5WW,EVONIK IND.21/81,1531666
A3E5X2,LUFTHANSA AG MTN 21/23,1614849
A3E5X5,LUFTHANSA AG MTN 21/24,1614810
A3E5X6,LUFTHANSA AG MTN 21/29,1660602
A3E5XN,KRED.F.WIED.22/32 MTN,1660473
A3H240,LUFTHANSA AG MTN 21/25,1396871
A3H241,LUFTHANSA AG MTN 21/28,1396874
A3H245,DEUT.BOERSE ANL 21/26,1424376
A3H24P,ZF FINANCE GMBH MTN 20/27,1303993
A3H24S,DT. BAHN FIN. 20/50 MTN,1341195
A3H25P,DT.WOHNEN ANL 21/31,1434283
A3H25Q,DT.WOHNEN ANL 21/41,1614567
A3H2TA,SCHAEFFLER MTN 20/28,1256874
A3H2UH,DEUT.LICHTM. IHS 21/27,1621569
A3H2UR,LUFTHANSA AG MTN 20/26,1304005
A3H2UX,SIXT SE MTN20/24,1303930
A3H2V1,HOMANN HOLZW IHS.21/26,1424379
A3H2VA,VOSSLOH 21/UNBEFR.,1395713
A3H2X0,ADIDAS AG ANL 20/24,1614762
A3H2XW,MORPHOSYS AG WA 20/25,1452825
A3H2ZP,DESIAG IHS 20/23,1341111
A3H2ZX,DT.PFBR.BANK MTN.35384,1614570
A3H3EV,BAYER AG 21/29,1396865
A3H3EW,BAYER AG 21/31,1434784
A3H3GF,HOWOGE MTN 21/28,1614573
A3H3J5,HAPAG-LLOYD AG 21(28)REGS,1425051
A3H3J7,DOUGLAS ANL 21/26REGS,1508099
A3H3JU,LEG IMMOBILIEN MTN 21/33,1424382
A3H3K5,PCF GMBH NTS.21/26 REG.S,1434808
A3H3KL,KIRK BEAUTY ANL21/26REGS,1434787
A3K060,CADES 22/32 MTN,1678350
A3K06Q,PORTUGAL 22/42,1678380
A3K0EN,S IMMO AG 22/27 MTN 2,1660449
A3K0PS,NOVA MARIBOR 22/25 FLR,1678398
A3K0R2,BAWAG P.S.K. 22/32 MTN,1660623
A3K0RY,HEIMSTADEN 22/24 FLR MTN,1660626
A3K0TW,BPCE 22/32 MTN,1660515
A3K0W9,BNG BK 22/32 MTN,1660632
A3K0XA,CREDIT AGRI. 22/28 FLRMTN,1660518
A3K0XC,BARCLAYS 22/28 FLR MTN,1660629
A3K0XD,BBVA 22/29 FLR MTN,1660635
A3K0XP,AXA 22/42 FLR MTN,1660638
A3K0ZM,SANT.CONS.F. 22/27 MTN,1660641
A3K1BM,BK NOVA SCOT 22/30 MTN,1678422
A3K1BX,CREDIT AGRI. 22/33 MTN,1678359
A3K1CE,ABN AMRO BK 22/34 MTN,1678413
A3K1E0,KBC GROEP 22/28 FLR MTN,1678341
A3K1EX,NIBC BANK 22/27 MTN,1678404
A3K1F7,HEIMSTADEN 22/28 MTN,1678419
A3K1F8,ISLANDSBANKI 22/25 MTN,1678392
A3K1FK,GRIECHENLAND 22/32,1678371
A3K1KA,BPCE 22/34 FLR MTN,1678356
A3K1KB,BPCE 22/26 MTN,1678353
A3K1LH,CIBC 22/24 FLR MTN,1678428
A3K1M0,OP YRITYSPA. 22/27 MTN,1678425
A3K1PA,CNP ASSURANC 22/29 MTN,1678362
A3K1QE,SOCIETE GEN. 22/29 MTN,1678368
A3K1QT,EIB 22/29 MTN,1678434
A3K1S5,BAUSP.WUEST. 22/30 MTN,1678338
A3K1TF,BK NOVA SCOT 22/24 FLRMTN,1678431
A3K1Z0,RUMAENIEN 22/28 MTN REGS,1678416
A3KL8G,NORSKE SKOG 21/26 FLR,1396793
A3KL9C,H+M FINANCE 21/29 MTN,1396883
A3KLA2,CORP.ANDINA 21/26 MTN,1368426
A3KLAE,BRUNEL.BIDCO 21/28,1531765
A3KLJT,IBERDROLA IN 21/UND. FLR,1614792
A3KLPG,KLEOP.FINCO 21/26 REGS,1396877
A3KLR1,NIEDERLANDE 21/31,1396790
A3KLRE,SAN MARINO 21/24,1396859
A3KLRN,ITALGAS 21/28 MTN,1614795
A3KLRP,ITALGAS 21/33 MTN,1614798
A3KLVB,F.ABU.DA.BK. 21/26,1396880
A3KM01,ENEL 21/UND. FLR,1425015
A3KM1H,BOOKING HLDG 21/28,1425003
A3KM1Q,NORDMAZEDON. 21/28 REGS,1425006
A3KM3M,PERU 21/33,1484649
A3KM3R,ALPHA BANK 21/31 FLR MTN,1425675
A3KM50,MDGH GMTN (RSC) 21/34 MTN,1425681
A3KM6F,MDGH-GMTN 21/27 MTN,1425678
A3KMFK,GLENC.CAP.F. 21/29 MTN,1614801
A3KMGG,SAXA GRES 20/26,1614624
A3KMK4,EASYJET FIN. 21/28 MTN,1396892
A3KML3,KROATIEN 21/33,1396907
A3KML4,KROATIEN 21/41,1396910
A3KMLJ,SERBIEN 21/33 MTN REGS,1396904
A3KMLN,SAUDIARABIEN 21/24 MTN,1396901
A3KMLP,SAUDIARABIEN 21/30 MTN,1396898
A3KMM1,NTT FINANCE 21/30 REGS,1396889
A3KMMZ,NTT FINANCE 21/25 REGS,1396886
A3KMWK,AUSNET SVCS 21/81 FLR,1425000
A3KN0R,FRES.FIN.IRE 21/31 MTN,1425045
A3KN1M,RENAULT 21/28 MTN,1424964
A3KN1R,TIKEHAU CAP. 21/29,1434742
A3KN2B,UCB 21/28 MTN,1434262
A3KN61,ORPEA 21/28,1424961
A3KN7N,SGL TRANSGR. 21/25,1660527
A3KNEM,SAFRAN 21/31,1424958
A3KNEW,WALLONNE 21/71 MTN,1424361
A3KNKG,PUBLIC POWER 21/26 REGS,1425021
A3KNNE,SPA HLDGS 3 21/28 REGS,1425024
A3KNNM,UPM KYMMENE 21/31 MTN,1425027
A3KNPX,CGG SA 21/27 REGS,1425039
A3KNQ7,SIMON I.FIN. 21/33,1425009
A3KNQQ,GRIECHENLAND 21/52,1424967
A3KNSZ,VIA CEL.DES. 21/26 REGS,1425036
A3KNTN,FAURECIA 21/29,1425012
A3KNWW,INT.C.AIR.G. 21/25,1508096
A3KNWX,INT.C.AIR.G. 21/29,1531768
A3KNX0,GAMMA BIDCO 21/25 REGS,1425033
A3KNYW,KEMIRA 21/28,1434739
A3KNZ1,STEDIN HLDG. 21/UND. FLR,1425018
A3KNZ3,SAIPEM FIN.I 21/28 MTN,1425048
A3KNZ8,CZECH GAS N. 21/31,1425684
A3KNZ9,VERBUND 21/41,1425030
A3KP1G,DUFRY ONE B. 21/28,1434811
A3KP1R,TATRA BANKA 21/28 FLR MTN,1434751
A3KP29,DANFOSS F.II 21/31 MTN,1434802
A3KP74,LOUIS DREYF. 21/28,1434799
A3KP7A,ADLER GROUP 21/27 MTN,1434814
A3KP96,MYTILINEOS 21/26,1434826
A3KP9L,PHILIPPINEN 21/33,1484652
A3KP9M,PHILIPPINEN 21/41,1484655
A3KPH9,RUMAENIEN 21/33 MTN REGS,1434790
A3KPQ9,CO. RABOBANK 21/UND. FLR,1558848
A3KPS9,RAKUTEN GRP 21/UND. REGS,1434805
A3KPV8,NEINOR HOMES 21/26 REGS,1434793
A3KQ02,AKER BP 21/29 MTN,1453182
A3KQ0Z,GRIECHENLAND 21/26,1444488
A3KQ23,BCO SANTAND. 21/UND. FLR,1453191
A3KQ2P,ZUER.KB 21/26,1678344
A3KQ6Q,INT.C.AIR.G. 21/28 CV,1453203
A3KQ8K,GOLDEN GOOSE 21/27 FLR,1453194
A3KQD3,ATRIUM EU.RE 21/UND. FLR,1434835
A3KQDB,FOM.ECON.MEX 21/28,1434820
A3KQDC,FOM.ECON.MEX 21/33,1434823
A3KQET,ORIFLAME INV 21/26 FLR,1660596
A3KQGX,UBM DEVELOP. 21/26,1434256
A3KQKW,REXEL 21/28,1434796
A3KQMK,ORANGE 21/UND. FLR MTN,1660503
A3KQMN,ANDORRA 21/31 MTN,1447995
A3KQMS,TOYOTA M.CRD 21/27 MTN,1434841
A3KQMZ,BK LC FINCO 21/29 REGS,1434832
A3KQR1,ENI 21/UND. FLR,1614804
A3KR0S,AKROPOLIS GR 21/26 REGS,1483641
A3KR0V,TRITAX EUROB 21/26,1508102
A3KR0Z,WAB.TRANP.NL 21/27,1453215
A3KR3W,FIDELIDADE 21/31 FLR,1660524
A3KR45,WORLEY FIN./ 21/26,1483659
A3KR73,MFB 21/26,1483647
A3KR74,SPP DISTRIBU 21/31,1483650
A3KRAP,METALC.GROUP 21/26,1470726
A3KRBR,CHROME HOLDC 21/29 REGS,1453200
A3KRBS,CHROME HOLDC 21/28 REGS,1453197
A3KRCS,BORGWARNER 21/31,1453209
A3KRJ1,RYANAIR 21/26 MTN,1453212
A3KRN3,BCPERATIVO 21/31 FLR MTN,1453176
A3KRNN,ERICSSON 21/29 MTN,1453221
A3KRNP,KOJAMO 21/29 MTN,1453218
A3KRSC,ARCELIK 21/26 REGS,1453224
A3KRW3,ELECT.FRANCE 21/UND. FLR,1453125
A3KRXC,MERLIN PROP. 21/30 MTN,1483644
A3KRYY,SYNTHOS 21/28 REGS,1483653
A3KS00,HEIMST.BOST. 21/UND. FLR,1483686
A3KS1A,BK OF CYPRUS 21/27 FLRMTN,1483668
A3KS1C,NH HOTEL GRP 21/26 REGS,1483683
A3KS2C,NOMAD FOODS 21/28 REGS,1483674
A3KSAB,NESTLE F.I. 21/29 MTN,1546251
A3KSAC,NESTLE F.I. 21/34 MTN,1483656
A3KSAV,"SENEGAL, REP. 21/37 REGS",1453179
A3KSH5,BEVCO LUX 21/30,1484658
A3KSH7,RAIF.BK INTL 21/33FLR MTN,1546254
A3KSHT,ENEL F. INTL 21/36 MTN,1484661
A3KSME,PIRAEUS FIN. 21/UND. FLR,1483665
A3KSMX,MACIF 21/UND.,1483581
A3KSNT,E.GAMMA ACQ. 21/29 REGS,1484664
A3KSNX,EUROCL.INV. 21/51 FLR,1484574
A3KSP6,PHM GR.HLDG 21/26,1483575
A3KSQM,DERICHEBOURG 21/28 REGS,1483662
A3KSRC,UBM DEVELOP. 21/UND.,1483671
A3KSUP,STELLANTIS 21/33 MTN,1483677
A3KSVK,INMOBIL.COL. 21/29 MTN,1484586
A3KSXS,SIRIUS REAL 21/26,1483680
A3KT6M,IUTECREDIT 21/26,1558857
A3KT7T,BELDEN INC. 21/31 REGS,1531780
A3KT9Y,PUBLIC POWER 21/28 REGS,1508108
A3KTC3,PAPREC HLDG 21/28 REGS,1614807
A3KTCY,ORANGE 21/34 MTN,1483584
A3KTDY,ENGIE 21/UND. FLR,1484595
A3KTF4,AIR FRAN.KLM 21/24,1484598
A3KTF5,AIR FRAN.KLM 21/26,1484601
A3KTFV,ERSTE+STE.BK 21/28,1584222
A3KTGE,NOBIAN FIN. 21/26 REGS,1483689
A3KTGW,EU 21/51 MTN,1660488
A3KTN5,PICARDE S. 21/27 REGS,1508111
A3KTN9,TUERKEI 21/27 INTL,1484673
A3KTNW,ONTEX GROUP 21/26,1483560
A3KTS7,NEMAK S.A.B. 21/28 REGS,1584312
A3KTSG,SOFTBANK GRP 21/29,1484670
A3KTSH,SOFTBANK GRP 21/32,1546257
A3KTSU,KAMEREPUBLIK 21/32 REGS,1484667
A3KTTG,VALLOUREC 21/26 REGS,1660599
A3KTUZ,RENEWI 21/27,1508105
A3KTWS,MEXIKO 21/36,1531771
A3KTX9,M.OIL HELLAS 21/26 REGS,1508114
A3KTZY,PROMONTO.MMB 21/41,1508036
A3KU06,WMG ACQU. 21/31 REGS,1531777
A3KU4X,BD EURO FIN. 21/41,1531783
A3KUAN,"BENIN, REP. 21/35 REGS",1508126
A3KUAZ,LEASYS S.P.A 21/24,1508123
A3KUFR,ALSTOM 21/27,1508039
A3KUFS,ALSTOM 21/30,1508042
A3KUFV,COVIVIO HOT. 21/29,1531693
A3KUG0,UNITED GRP 21/28 REGS,1508075
A3KUJ7,INDONESIA 21/29,1508120
A3KUJX,CHILE 21/27,1508132
A3KUKC,IDEA.ST.INT. 21/26 REGS,1508129
A3KUPC,NASDAQ 21/33,1508135
A3KURB,VALEO 21/28 MTN,1508045
A3KV00,BUEN.AIR.PRO 21/37 REGS,1660608
A3KV09,EAST JP.RAIL 21/39 MTN,1558872
A3KV0J,BUEN.AIR.PRO 21/37 REGS,1660605
A3KV41,ELI LILLY 21/51,1558890
A3KV4C,EAST JP.RAIL 21/34 MTN,1558869
A3KV4E,COMCAST CORP 21/26,1558887
A3KV7B,SW.LIFE F.I 21/31,1558695
A3KV7C,ERG 21/31 MTN,1614813
A3KV9H,HIME 21/25,1558875
A3KV9J,HIME 21/28,1558878
A3KVMX,CASTELLUM 21/UND. FLR,1531789
A3KVMY,RAIF.BK INTL 21/27 MTN,1546263
A3KVRS,GM FINANCIAL 21/28 MTN,1531798
A3KVRZ,KBC GROEP 21/31 FLR MTN,1546161
A3KVSS,CELLNEX FIN. 21/27 MTN,1558881
A3KVST,CELLNEX FIN. 21/32 MTN,1558884
A3KVW3,CELANESE US 21/28,1558866
A3KVYQ,CAIXABANK 21/UND. FLR,1614579
A3KVZH,AIA GROUP 21/33 FLR MTN,1558851
A3KVZM,AEDIFICA 21/31,1558689
A3KVZW,MONDELEZ INT 21/41 REGS,1558863
A3KW0T,MCDONALDS 21/33 MTN,1558929
A3KW1F,AUSGRID F.P. 21/31 MTN,1558917
A3KW36,COMPUTERS.US 21/31 MTN,1558935
A3KW4V,LAGARDERE 21/27,1660506
A3KW5T,AGCO INT.HL. 21/28,1558932
A3KWBY,INDONESIA 21/34,1558896
A3KWD2,ADECCO INTL. 21/28 MTN,1558893
A3KWD3,ADECCO INTL.21/82 FLR,1558902
A3KWH3,VERDE BIDCO 21/26 REGS,1558905
A3KWJW,LUMINOR BANK 21/26 MTN,1558899
A3KWKY,PHOT. ENERGY 21/27,1584264
A3KWLN,LEATHER 2 SP 21/28 FLR,1558908
A3KWQ5,GOODYEAR EUR 21/28 REGS,1558914
A3KWSE,MPT OP.PART. 21/26,1614816
A3KWT6,ALTICE FRAN. 21/29 REGS,1558911
A3KWTS,BQUE POSTALE 21/UND. FLR,1558725
A3KWTU,LINDE 21/33 MTN,1558923
A3KWTV,LINDE 21/51 MTN,1558926
A3KWUH,BRIT.AM.TOBA 21/UND.,1558920
A3KX23,ACEF HOLDING 21/30,1584336
A3KX4Q,4FINANCE 21/26,1584273
A3KXD8,HEIMST.BOST.21/UND. FLR,1584324
A3KXF5,TH.FISHER SC 21/41,1584315
A3KXFH,TH.FISHER SC 21/51,1584318
A3KXHV,BCP V MSF II 21/28 REGS,1584330
A3KXHY,CULLI.HOLDCO 21/26 FLR,1584327
A3KXK8,ELEVING GROU 21/26,1565898
A3KXX2,ALB.1/AGG.H. 21/26 REGS,1614819
A3KY2W,PROXIMUS SA 21/36 MTN,1614552
A3KY4K,UNICAJA BCO 21/UND. FLR,1614582
A3KY92,FLUVIUS SYS. 21/31 MTN,1614555
A3KYJK,ALIAXIS FIN. 21/28,1584231
A3KYL4,TEV.P.F.N.II 21/27,1660614
A3KYL7,VERALLIA 21/31,1614597
A3KYQU,ATOS 21/29,1614600
A3KYQY,VIA OUTLETS 21/28,1614843
A3KYRP,TEV.P.F.N.II 21/30,1614825
A3KYUG,JDE PEETS 21/28 MTN,1614834
A3KYUJ,REXEL 21/28,1614822
A3KYVR,KONINKL.KPN 21/33 MTN,1614828
A3KYYZ,PORR 21/UND. FLR,1614846
A3KYZN,AXA LOG.EU.M 21/26 REGS,1614837
A3KYZT,AXA LOG.EU.M 21/29 REGS,1614840
A3KZ3K,NTT FINANCE 21/28 MTN,1660617
A3KZ5L,ORANGE 21/33 MTN,1660509
A3KZE2,"ALBANIEN,REP 21/31 REGS",1614831
A3KZE3,A.P.MOELLER 21/31 MTN,1614855
A3KZGW,ACCOR 21/28,1614603
A3KZMA,ELECT.FRANCE 21/33 MTN,1614609
A3KZMK,RENAULT 21/27 MTN,1614612
A3KZMV,TDFFRASTRUC 21/29,1614606
A3KZUN,RIMINI BIDCO 21/26 FLR,1660620
A3MP43,DELIVERY HERO WA 21/29,1660476
A3MP4U,VONOVIA SE MTN 21/28,1531669
A3MP4V,VONOVIA SE MTN 21/32,1531672
A3MP4W,VONOVIA SE MTN 21/51,1531675
A3MP4X,ENBW AG ANL.21/81,1531792
A3MP4Y,ENBW AG ANL.21/81,1531795
A3MP6J,ZF FINANCE GMBH MTN 21/28,1584333
A3MP70,RWE AG MTN 21/28,1614858
A3MP71,RWE AG MTN 21/33,1614861
A3MQMA,LUFTHANSA AG MTN 21/27,1614852
A3MQMD,LEG IMMOBILIEN MTN 21/32,1614576
A3MQMG,LANXESS AG 21/29 MTN,1614864
A3MQNN,LEG IMMOBILIEN MTN 22/26,1660479
A3MQNP,LEG IMMOBILIEN MTN 22/29,1660482
A3MQNQ,LEG IMMOBILIEN MTN 22/34,1660485
BC0A3W,BARCL.BK N-C CALL.PREF.,1251378
BP45T0,BNP PARIBAS 21/33 FLR MTN,1531696
